WJSpecID,Scientific,TipLabel,PatchClade,Hackett_FineClades,Hackett_CoarseClades,English,FileName,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder,PassNonPass,OscSubOsc
9224,Tarsiger chrysaeus,Tarsiger_chrysaeus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Golden Bush-robin,bow09224,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9225,Tarsiger indicus,Tarsiger_indicus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-browed Bush-robin,bow09225,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9226,Tarsiger hyperythrus,Tarsiger_hyperythrus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rufous-breasted Bush-robin,bow09226,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9227,Tarsiger johnstoniae,Tarsiger_johnstoniae,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Collared Bush-robin,bow09227,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9228,Irania gutturalis,Irania_gutturalis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-throated Robin,bow09228,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9231,Cossyphicula roberti,Cossyphicula_roberti,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-bellied Robin-chat,bow09231,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9233,Cossypha isabellae,Cossypha_isabellae,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Mountain Robin-chat,bow09233,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9234,Cossypha archeri,Cossypha_archeri,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Archer's Robin-chat,bow09234,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9235,Cossypha anomala,Cossypha_anomala,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Olive-flanked Robin-chat,bow09235,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9241,Cossypha caffra,Cossypha_caffra,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Cape Robin-chat,bow09241,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9242,Cossypha humeralis,Cossypha_humeralis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-throated Robin-chat,bow09242,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9243,Cossypha cyanocampter,Cossypha_cyanocampter,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Blue-shouldered Robin-chat,bow09243,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9244,Cossypha polioptera,Cossypha_polioptera,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Grey-winged Robin-chat,bow09244,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9245,Cossypha semirufa,Cossypha_semirufa,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rueppell's Robin-chat,bow09245,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9246,Cossypha heuglini,Cossypha_heuglini,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-browed Robin-chat,bow09246,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9247,Cossypha natalensis,Cossypha_natalensis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Red-capped Robin-chat,bow09247,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9248,Cossypha dichroa,Cossypha_dichroa,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Chorister Robin-chat,bow09248,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9249,Cossypha heinrichi,Cossypha_heinrichi,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-headed Robin-chat,bow09249,VU,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9250,Cossypha niveicapilla,Cossypha_niveicapilla,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Snowy-crowned Robin-chat,bow09250,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9251,Cossypha albicapilla,Cossypha_albicapilla,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-crowned Robin-chat,bow09251,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9252,Xenocopsychus ansorgei,Xenocopsychus_ansorgei,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Angola Cave-chat,bow09252,NT,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9254,Cichladusa arquata,Cichladusa_arquata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Collared Palm-thrush,bow09254,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9255,Cichladusa ruficauda,Cichladusa_ruficauda,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rufous-tailed Palm-thrush,bow09255,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9256,Cichladusa guttata,Cichladusa_guttata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Spotted Morning-thrush,bow09256,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9259,Erythropygia leucosticta,Erythropygia_leucosticta,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Forest Scrub-robin,bow09259,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9260,Erythropygia quadrivirgata,Erythropygia_quadrivirgata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Bearded Scrub-robin,bow09260,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9261,Erythropygia barbata,Erythropygia_barbata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Miombo Scrub-robin,bow09261,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9262,Erythropygia signata,Erythropygia_signata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Brown Scrub-robin,bow09262,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9263,Erythropygia hartlaubi,Erythropygia_hartlaubi,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Brown-backed Scrub-robin,bow09263,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9264,Erythropygia leucophrys,Erythropygia_leucophrys,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Red-backed Scrub-robin,bow09264,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9265,Erythropygia galactotes,Erythropygia_galactotes,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rufous-tailed Scrub-robin,bow09265,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9269,Erythropygia paena,Erythropygia_paena,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Kalahari Scrub-robin,bow09269,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9270,Erythropygia coryphaeus,Erythropygia_coryphaeus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Karoo Scrub-robin,bow09270,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9271,Cercotrichas podobe,Cercotrichas_podobe,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Black Scrub-robin,bow09271,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9272,Namibornis herero,Namibornis_herero,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Herero Chat,bow09272,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9275,Copsychus sechellarum,Copsychus_sechellarum,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Seychelles Magpie-robin,bow09275,EN,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9276,Copsychus albospecularis,Copsychus_albospecularis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Madagascar Magpie-robin,bow09276,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9277,Copsychus saularis,Copsychus_saularis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Oriental Magpie-robin,bow09277,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9278,Copsychus malabaricus,Copsychus_malabaricus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-rumped Shama,bow09278,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9279,Copsychus stricklandii,Copsychus_stricklandii,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-crowned Shama,bow09279,,IOC27,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9280,Copsychus luzoniensis,Copsychus_luzoniensis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-browed Shama,bow09280,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9281,Copsychus niger,Copsychus_niger,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-vented Shama,bow09281,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9282,Copsychus cebuensis,Copsychus_cebuensis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Black Shama,bow09282,EN,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9283,Trichixos pyrropygus,Trichixos_pyrropygus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rufous-tailed Shama,bow09283,NT,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9285,Saxicoloides fulicatus,Saxicoloides_fulicatus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Indian Robin,bow09285,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9288,Phoenicurus alaschanicus,Phoenicurus_alaschanicus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Ala Shan Redstart,bow09288,NT,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9289,Phoenicurus erythronotus,Phoenicurus_erythronotus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Rufous-backed Redstart,bow09289,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9290,Phoenicurus caeruleocephala,Phoenicurus_caeruleocephala,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Blue-capped Redstart,bow09290,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9291,Phoenicurus ochruros,Phoenicurus_ochruros,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Black Redstart,bow09291,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9292,Phoenicurus phoenicurus,Phoenicurus_phoenicurus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Common Redstart,bow09292,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9293,Phoenicurus hodgsoni,Phoenicurus_hodgsoni,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Hodgson's Redstart,bow09293,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9294,Phoenicurus schisticeps,Phoenicurus_schisticeps,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-throated Redstart,bow09294,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9295,Phoenicurus auroreus,Phoenicurus_auroreus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Daurian Redstart,bow09295,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9296,Phoenicurus moussieri,Phoenicurus_moussieri,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Moussier's Redstart,bow09296,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9297,Phoenicurus erythrogastrus,Phoenicurus_erythrogastrus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-winged Redstart,bow09297,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9298,Phoenicurus frontalis,Phoenicurus_frontalis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Blue-fronted Redstart,bow09298,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9299,Chaimarrornis leucocephalus,Chaimarrornis_leucocephalus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-capped Water-redstart,bow09299,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9302,Rhyacornis fuliginosa,Rhyacornis_fuliginosa,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Plumbeous Water-redstart,bow09302,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9303,Rhyacornis bicolor,Rhyacornis_bicolor,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Luzon Water-redstart,bow09303,VU,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9304,Hodgsonius phaenicuroides,Hodgsonius_phaenicuroides,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-bellied Redstart,bow09304,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9307,Cinclidium leucurum,Cinclidium_leucurum,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-tailed Robin,bow09307,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9308,Cinclidium diana,Cinclidium_diana,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Sunda Robin,bow09308,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9309,Cinclidium frontale,Cinclidium_frontale,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Blue-fronted Robin,bow09309,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9310,Grandala coelicolor,Grandala_coelicolor,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Grandala,bow09310,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9314,Enicurus scouleri,Enicurus_scouleri,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Little Forktail,bow09314,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9315,Enicurus velatus,Enicurus_velatus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Sunda Forktail,bow09315,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9316,Enicurus ruficapillus,Enicurus_ruficapillus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Chestnut-naped Forktail,bow09316,NT,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9317,Enicurus immaculatus,Enicurus_immaculatus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Black-backed Forktail,bow09317,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9318,Enicurus schistaceus,Enicurus_schistaceus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Slaty-backed Forktail,bow09318,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9319,Enicurus leschenaulti,Enicurus_leschenaulti,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-crowned Forktail,bow09319,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9321,Enicurus maculatus,Enicurus_maculatus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Spotted Forktail,bow09321,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9323,Cochoa purpurea,Cochoa_purpurea,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Purple Cochoa,bow09323,LC,BL3,Turdidae,Thrushes,178,PASSERIFORMES,PASSERIFORMES,Passeri
9324,Cochoa viridis,Cochoa_viridis,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Green Cochoa,bow09324,LC,BL3,Turdidae,Thrushes,178,PASSERIFORMES,PASSERIFORMES,Passeri
9325,Cochoa beccarii,Cochoa_beccarii,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Sumatran Cochoa,bow09325,VU,BL3,Turdidae,Thrushes,178,PASSERIFORMES,PASSERIFORMES,Passeri
9326,Cochoa azurea,Cochoa_azurea,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Javan Cochoa,bow09326,VU,BL3,Turdidae,Thrushes,178,PASSERIFORMES,PASSERIFORMES,Passeri
9328,Saxicola rubetra,Saxicola_rubetra,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Whinchat,bow09328,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9329,Saxicola macrorhynchus,Saxicola_macrorhynchus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-browed Bushchat,bow09329,VU,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9330,Saxicola insignis,Saxicola_insignis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-throated Bushchat,bow09330,VU,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9331,Saxicola dacotiae,Saxicola_dacotiae,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Fuerteventura Stonechat,bow09331,EN,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9332,Saxicola torquatus,Saxicola_torquatus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Common Stonechat,bow09332,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9337,Saxicola tectes,Saxicola_tectes,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Reunion Stonechat,bow09337,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9338,Saxicola leucurus,Saxicola_leucurus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-tailed Stonechat,bow09338,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9339,Saxicola caprata,Saxicola_caprata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Pied Bushchat,bow09339,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9342,Saxicola jerdoni,Saxicola_jerdoni,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Jerdon's Bushchat,bow09342,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9343,Saxicola ferreus,Saxicola_ferreus,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Grey Bushchat,bow09343,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9344,Saxicola gutturalis,Saxicola_gutturalis,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-bellied Bushchat,bow09344,NT,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9346,Oenanthe bifasciata,Oenanthe_bifasciata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Buff-streaked Chat,bow09346,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9347,Oenanthe leucopyga,Oenanthe_leucopyga,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",White-tailed Wheatear,bow09347,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9348,Oenanthe monacha,Oenanthe_monacha,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Hooded Wheatear,bow09348,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9349,Oenanthe albonigra,Oenanthe_albonigra,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Hume's Wheatear,bow09349,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9350,Oenanthe leucura,Oenanthe_leucura,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Black Wheatear,bow09350,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9351,Oenanthe monticola,Oenanthe_monticola,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Mountain Wheatear,bow09351,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9352,Oenanthe phillipsi,Oenanthe_phillipsi,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Somali Wheatear,bow09352,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9353,Oenanthe oenanthe,Oenanthe_oenanthe,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Northern Wheatear,bow09353,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9356,Oenanthe lugens,Oenanthe_lugens,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Mourning Wheatear,bow09356,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9357,Oenanthe lugentoides,Oenanthe_lugentoides,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Arabian Wheatear,bow09357,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9359,Oenanthe finschii,Oenanthe_finschii,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Finsch's Wheatear,bow09359,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9360,Oenanthe picata,Oenanthe_picata,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Variable Wheatear,bow09360,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
9361,Oenanthe moesta,Oenanthe_moesta,M6,"Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers",Red-rumped Wheatear,bow09361,LC,BL3,Muscicapidae,Chats and Old World flycatchers,167,PASSERIFORMES,PASSERIFORMES,Passeri
